time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi,dust,ammonia,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,surface_pressure,wind_speed_10m,wind_direction_10m,weather_code,boundary_layer_height
2025-11-15T04:00,91.7,98.0,626.0,19.2,19.6,58.0,172,81,12.0,,13.7,69,12.4,0.0,0.0,991.2,4.9,276,0,55.0
2025-11-15T05:00,97.8,102.0,743.0,22.4,20.8,52.0,172,83,8.0,,13.1,76,12.0,0.0,0.0,991.8,5.4,270,0,60.0
2025-11-15T06:00,103.8,107.6,1091.0,28.3,22.6,45.0,172,86,7.0,,12.8,77,11.6,0.0,0.0,992.5,5.6,263,0,60.0
2025-11-15T07:00,113.4,116.9,1542.0,36.0,25.2,37.0,172,89,6.0,,13.0,76,11.7,0.0,0.0,993.4,6.6,259,0,65.0
2025-11-15T08:00,111.8,114.6,1772.0,39.4,28.3,43.0,172,89,5.0,,15.1,67,14.0,0.0,0.0,994.2,6.2,262,0,90.0
2025-11-15T09:00,107.6,110.4,1575.0,34.3,32.5,77.0,172,87,5.0,,18.1,56,17.1,0.0,0.0,994.8,4.7,270,0,145.0
2025-11-15T10:00,95.0,98.5,1157.0,24.9,37.1,126.0,172,82,7.0,,21.0,45,19.8,0.0,0.0,995.2,5.1,280,0,255.0
2025-11-15T11:00,74.3,77.8,813.0,17.1,40.0,163.0,173,83,7.0,,23.6,36,22.3,0.0,0.0,995.0,6.7,284,0,640.0
2025-11-15T12:00,63.8,67.1,640.0,11.7,39.8,179.0,173,99,6.0,,25.3,29,23.7,0.0,0.0,994.3,7.5,294,0,945.0
2025-11-15T13:00,57.7,60.5,541.0,8.0,37.9,183.0,173,103,5.0,,26.1,28,24.1,0.0,0.0,993.3,8.8,303,0,1085.0
2025-11-15T14:00,53.0,55.2,523.0,9.7,36.0,176.0,173,96,4.0,,26.6,25,23.9,0.0,0.0,992.6,10.0,308,0,1145.0
2025-11-15T15:00,49.7,51.5,634.0,21.1,34.7,154.0,174,77,3.0,,26.4,25,23.6,0.0,0.0,992.0,10.3,310,0,1145.0
2025-11-15T16:00,50.5,51.9,826.0,37.9,33.4,120.0,174,60,2.0,,25.5,28,23.1,0.0,0.0,992.0,9.0,308,0,1115.0
2025-11-15T17:00,84.5,87.5,966.0,57.4,36.0,89.0,174,77,6.0,,22.8,39,21.6,0.0,0.0,991.8,5.2,290,0,255.0
2025-11-15T18:00,94.3,97.1,996.0,60.6,36.0,75.0,174,82,5.0,,22.2,39,20.7,0.0,0.0,992.3,5.9,284,0,190.0
2025-11-15T19:00,95.7,98.3,974.0,64.7,35.9,56.0,174,82,5.0,,21.2,42,19.6,0.0,0.0,992.7,6.8,282,0,160.0
2025-11-15T20:00,94.5,96.9,942.0,65.3,34.9,42.0,174,82,4.0,,20.3,45,18.7,0.0,0.0,993.2,7.2,276,0,125.0
2025-11-15T21:00,91.5,93.6,913.0,59.7,32.4,39.0,173,81,4.0,,19.5,47,17.9,0.0,0.0,993.6,7.0,273,0,110.0
2025-11-15T22:00,87.5,89.6,874.0,50.7,29.0,42.0,173,79,4.0,,18.7,49,17.2,0.0,0.0,993.9,6.3,285,0,115.0
2025-11-15T23:00,82.9,84.8,825.0,42.0,26.1,46.0,172,76,4.0,,17.3,58,16.2,0.0,0.0,994.0,5.4,312,0,135.0
2025-11-16T00:00,78.9,80.8,754.0,34.4,24.1,49.0,172,74,4.0,,16.2,59,15.0,0.0,0.0,993.7,5.2,304,0,90.0
2025-11-16T01:00,76.8,78.7,674.0,27.2,22.6,52.0,171,73,3.0,,15.3,63,14.1,0.0,0.0,993.6,4.8,292,0,60.0
2025-11-16T02:00,75.9,77.5,620.0,22.2,21.6,54.0,171,73,3.0,,14.6,67,13.5,0.0,0.0,993.6,4.6,288,0,50.0
2025-11-16T03:00,75.7,77.3,572.0,20.0,21.1,53.0,171,73,3.0,,13.9,69,12.9,0.0,0.0,993.6,4.0,270,0,40.0
2025-11-16T04:00,76.1,77.8,551.0,20.0,21.0,51.0,170,73,3.0,,13.3,70,12.0,0.0,0.0,993.5,4.7,263,0,45.0
2025-11-16T05:00,80.3,81.7,650.0,20.2,23.1,56.0,170,75,3.0,,12.5,80,11.5,0.0,0.0,994.3,4.9,270,0,50.0
2025-11-16T06:00,86.8,88.5,1017.0,26.7,24.8,49.0,169,78,3.0,,12.3,79,11.3,0.0,0.0,994.8,4.7,268,0,50.0
2025-11-16T07:00,96.9,98.5,1504.0,35.3,27.3,41.0,169,83,2.0,,12.8,75,11.5,0.0,0.0,995.5,6.1,267,0,60.0
2025-11-16T08:00,95.0,96.2,1766.0,39.3,30.0,45.0,168,82,2.0,,15.0,66,13.6,0.0,0.0,996.1,6.9,265,0,90.0
2025-11-16T09:00,89.4,90.8,1589.0,34.2,33.4,74.0,168,80,3.0,,18.0,55,16.9,0.0,0.0,996.7,4.8,281,0,145.0
2025-11-16T10:00,76.4,78.2,1186.0,24.4,37.0,116.0,167,73,3.0,,21.0,45,19.8,0.0,0.0,997.3,5.7,298,0,300.0
2025-11-16T11:00,60.3,62.4,851.0,16.3,38.6,147.0,167,74,4.0,,23.7,37,22.3,0.0,0.0,996.5,7.7,303,0,710.0
2025-11-16T12:00,49.7,51.6,679.0,10.9,36.5,158.0,166,79,4.0,,25.6,29,23.6,0.0,0.0,995.8,10.2,314,0,955.0
2025-11-16T13:00,42.7,44.4,575.0,7.3,32.4,159.0,166,80,3.0,,26.5,26,24.0,0.0,0.0,994.9,11.4,319,0,1105.0
2025-11-16T14:00,38.6,40.2,543.0,8.6,29.1,151.0,165,76,3.0,,26.8,24,23.7,0.0,0.0,994.0,11.6,319,0,1180.0
2025-11-16T15:00,36.8,38.1,623.0,19.0,27.7,132.0,165,66,3.0,,26.4,24,23.3,0.0,0.0,993.5,11.5,320,0,1165.0
2025-11-16T16:00,38.1,39.1,775.0,34.3,27.0,105.0,164,53,2.0,,25.5,26,22.8,0.0,0.0,993.2,9.8,314,0,1060.0
2025-11-16T17:00,52.2,53.8,887.0,44.1,26.9,80.0,164,61,3.0,,23.0,34,21.3,0.0,0.0,993.2,5.7,302,0,380.0
2025-11-16T18:00,59.6,61.0,908.0,47.1,27.4,71.0,163,65,3.0,,22.3,36,20.5,0.0,0.0,993.5,6.2,296,0,280.0
2025-11-16T19:00,62.4,63.8,889.0,51.0,28.1,58.0,162,66,2.0,,21.1,40,19.3,0.0,0.0,994.0,6.5,293,0,190.0
2025-11-16T20:00,64.5,65.7,865.0,53.1,28.4,48.0,161,67,2.0,,19.7,45,18.2,0.0,0.0,994.1,5.7,283,0,115.0
2025-11-16T21:00,67.5,68.9,850.0,51.9,28.0,44.0,160,69,2.0,,18.9,47,17.3,0.0,0.0,994.3,6.1,272,0,100.0
2025-11-16T22:00,70.8,72.2,830.0,48.9,27.2,43.0,159,70,2.0,,18.3,48,16.5,0.0,0.0,994.3,6.5,276,0,105.0
2025-11-16T23:00,72.2,73.6,798.0,45.1,26.1,43.0,159,71,2.0,,17.4,52,15.8,0.0,0.0,994.2,6.2,287,0,110.0
2025-11-17T00:00,72.2,73.6,736.0,40.0,24.6,44.0,159,71,2.0,,15.9,56,14.3,0.0,0.0,993.9,5.8,306,0,95.0
2025-11-17T01:00,72.9,74.3,661.0,34.3,22.9,45.0,158,71,3.0,,14.8,60,13.3,0.0,0.0,993.4,5.2,299,0,75.0
2025-11-17T02:00,74.7,76.1,618.0,30.7,21.7,45.0,158,72,3.0,,14.3,62,12.7,0.0,0.0,993.2,5.2,286,0,60.0
2025-11-17T03:00,77.3,78.7,596.0,30.9,21.2,40.0,158,74,3.0,,13.7,63,12.1,0.0,0.0,992.9,5.2,274,0,60.0
2025-11-17T04:00,79.6,81.3,606.0,33.3,21.2,33.0,158,75,3.0,,13.2,65,11.5,0.0,0.0,993.0,5.4,264,0,60.0
2025-11-17T05:00,80.8,82.4,726.0,28.7,22.5,41.0,158,75,3.0,,12.3,73,10.9,0.0,0.0,993.1,5.2,266,0,55.0
2025-11-17T06:00,91.0,92.7,1096.0,34.0,24.8,33.0,158,80,3.0,,12.3,73,10.8,0.0,0.0,993.6,5.5,261,0,55.0
2025-11-17T07:00,105.2,106.6,1576.0,40.9,28.2,24.0,159,86,2.0,,12.7,70,11.0,0.0,0.0,994.3,6.4,260,0,60.0
2025-11-17T08:00,103.6,104.5,1828.0,43.6,31.7,29.0,159,85,2.0,,14.8,63,13.2,0.0,0.0,995.0,6.8,268,0,85.0
2025-11-17T09:00,98.3,99.4,1635.0,38.2,35.4,62.0,159,83,3.0,,17.8,52,16.5,0.0,0.0,995.6,4.7,274,0,140.0
2025-11-17T10:00,90.1,91.7,1212.0,28.6,39.2,110.0,159,80,3.0,,20.6,42,19.3,0.0,0.0,996.1,4.4,289,0,235.0
2025-11-17T11:00,77.3,79.4,871.0,20.6,42.0,147.0,160,74,4.0,,23.2,36,22.0,0.0,0.0,995.4,4.4,300,0,695.0
2025-11-17T12:00,61.9,64.0,721.0,13.5,42.8,167.0,160,87,4.0,,25.0,30,23.6,0.0,0.0,994.9,5.9,315,0,930.0
2025-11-17T13:00,59.5,61.2,651.0,8.1,42.5,177.0,161,97,3.0,,25.7,29,24.1,0.0,0.0,993.9,6.5,312,0,1050.0
2025-11-17T14:00,58.6,60.1,642.0,12.4,42.9,173.0,161,93,3.0,,26.0,28,24.2,0.0,0.0,993.2,6.1,304,0,1110.0
2025-11-17T15:00,58.2,59.6,671.0,34.3,43.8,148.0,162,74,3.0,,25.8,29,24.0,0.0,0.0,993.0,5.6,303,0,1135.0
2025-11-17T16:00,65.2,66.4,760.0,65.8,45.3,109.0,162,68,2.0,,25.1,30,23.4,0.0,0.0,992.9,5.3,298,0,1085.0
2025-11-17T17:00,115.0,117.1,953.0,82.9,46.7,71.0,163,90,4.0,,22.7,43,22.0,0.0,0.0,992.9,3.5,309,0,410.0
2025-11-17T18:00,143.4,145.3,1305.0,89.1,53.1,58.0,165,101,4.0,,22.0,43,21.3,0.0,0.0,993.4,2.7,337,0,285.0
2025-11-17T19:00,164.4,166.7,1760.0,97.5,62.1,41.0,168,110,4.0,,21.3,45,20.7,0.0,0.0,994.1,1.3,45,0,115.0
2025-11-17T20:00,180.7,183.0,2200.0,102.9,69.1,28.0,171,116,4.0,,20.4,48,19.9,0.0,0.0,994.3,1.6,96,0,95.0
2025-11-17T21:00,193.2,195.6,2633.0,102.7,72.8,23.0,174,121,4.0,,19.6,52,19.1,0.0,0.0,994.4,1.5,144,0,75.0
2025-11-17T22:00,201.2,203.5,3050.0,99.6,74.5,23.0,178,124,4.0,,18.8,55,18.6,0.0,0.0,994.5,1.1,198,0,25.0
2025-11-17T23:00,204.0,206.3,3305.0,95.9,74.2,23.0,182,126,4.0,,17.7,60,17.3,0.0,0.0,994.3,2.0,225,0,25.0
2025-11-18T00:00,203.0,205.8,3303.0,92.2,71.1,22.0,186,125,4.0,,16.6,64,16.1,0.0,0.0,993.9,2.1,239,0,25.0
2025-11-18T01:00,202.1,204.4,3140.0,88.0,65.9,21.0,189,125,5.0,,16.0,66,15.5,0.0,0.0,993.4,2.1,255,0,30.0
2025-11-18T02:00,200.2,202.6,2953.0,84.0,60.9,20.0,193,124,5.0,,15.5,67,15.1,0.0,0.0,993.2,1.7,257,0,35.0
2025-11-18T03:00,195.6,198.4,2748.0,80.0,56.2,17.0,197,122,5.0,,15.1,68,14.6,0.0,0.0,992.8,1.8,264,0,35.0
2025-11-18T04:00,191.4,193.7,2520.0,76.2,51.7,14.0,201,121,4.0,,14.2,72,13.4,0.0,0.0,992.3,3.3,276,0,35.0
2025-11-18T05:00,184.9,187.2,2394.0,72.9,44.4,10.0,205,118,4.0,,14.5,70,13.9,0.0,0.0,992.5,2.3,266,0,45.0
2025-11-18T06:00,185.3,187.7,2524.0,74.2,44.5,13.0,210,118,3.0,,13.5,74,12.6,0.0,0.0,992.7,4.2,260,0,45.0
2025-11-18T07:00,190.5,192.3,2756.0,75.3,44.7,19.0,214,120,2.0,,13.6,74,12.5,0.0,0.0,993.4,5.1,260,0,50.0
2025-11-18T08:00,173.7,174.6,2757.0,71.5,45.8,36.0,217,113,2.0,,15.3,68,14.4,0.0,0.0,993.9,4.9,270,0,75.0
2025-11-18T09:00,149.9,151.3,2290.0,58.3,48.8,76.0,220,104,2.0,,18.0,58,17.3,0.0,0.0,994.4,3.5,285,0,135.0
2025-11-18T10:00,122.5,124.3,1592.0,40.1,52.7,127.0,222,93,3.0,,20.8,48,20.0,0.0,0.0,994.3,3.9,294,0,255.0
2025-11-18T11:00,96.6,98.5,1045.0,25.6,54.5,168.0,224,88,4.0,,23.4,40,22.4,0.0,0.0,993.6,5.6,292,0,665.0
2025-11-18T12:00,82.2,84.3,804.0,16.0,52.2,191.0,225,111,4.0,,24.9,34,23.8,0.0,0.0,992.7,6.9,298,0,885.0
2025-11-18T13:00,76.1,78.0,715.0,10.2,47.9,203.0,225,123,3.0,,25.6,34,24.2,0.0,0.0,991.5,7.6,301,0,975.0
2025-11-18T14:00,71.9,73.8,696.0,13.2,44.8,200.0,226,120,3.0,,25.8,34,24.3,0.0,0.0,990.6,7.7,301,0,1045.0
2025-11-18T15:00,70.1,71.7,725.0,31.3,43.9,176.0,227,96,3.0,,25.7,36,24.3,0.0,0.0,990.2,7.8,302,0,1060.0
2025-11-18T16:00,74.5,75.7,825.0,58.4,44.1,138.0,227,72,2.0,,24.9,41,24.0,0.0,0.0,990.0,7.5,310,0,1040.0
2025-11-18T17:00,107.1,108.7,980.0,78.2,45.5,106.0,228,87,3.0,,22.6,54,22.8,0.0,0.0,989.8,4.6,324,0,430.0
2025-11-18T18:00,124.3,125.7,1195.0,85.8,49.7,87.0,227,94,3.0,,21.9,59,22.4,0.0,0.0,990.2,3.4,357,0,280.0
2025-11-18T19:00,141.6,143.0,1466.0,96.1,55.4,60.0,226,101,3.0,,21.4,61,22.2,0.0,0.0,990.6,2.2,42,0,150.0
2025-11-18T20:00,156.9,158.3,1758.0,103.1,59.8,38.0,225,107,3.0,,20.9,63,21.9,0.0,0.0,990.7,0.9,90,0,85.0
2025-11-18T21:00,170.0,171.8,2142.0,104.4,62.2,25.0,224,112,3.0,,19.9,66,20.8,0.0,0.0,990.8,0.9,217,0,35.0
2025-11-18T22:00,178.3,179.7,2549.0,102.5,63.3,17.0,223,115,3.0,,18.5,70,18.8,0.0,0.0,990.7,3.8,239,0,45.0
2025-11-18T23:00,177.9,179.3,2732.0,98.2,61.5,12.0,223,115,3.0,,17.1,77,17.5,0.0,0.0,990.7,3.9,242,0,35.0
2025-11-19T00:00,169.0,170.4,2513.0,90.9,54.9,11.0,221,112,3.0,,16.2,80,16.6,0.0,0.0,990.3,3.2,251,0,35.0
2025-11-19T01:00,159.7,161.1,2072.0,81.2,45.5,14.0,220,108,2.0,,15.6,83,15.9,0.0,0.0,990.2,3.0,253,0,30.0
2025-11-19T02:00,152.7,154.1,1699.0,72.8,37.8,16.0,218,105,2.0,,15.2,83,15.3,0.0,0.0,989.9,4.0,262,0,35.0
2025-11-19T03:00,148.1,149.5,1455.0,66.5,33.3,16.0,216,103,2.0,,14.7,84,14.6,0.0,0.0,989.9,4.4,261,0,45.0
2025-11-19T04:00,143.9,145.3,1280.0,61.3,30.6,15.0,214,102,2.0,,14.2,83,14.0,0.0,0.0,990.0,4.0,249,0,40.0
2025-11-19T05:00,159.3,160.7,1285.0,65.4,37.3,10.0,212,108,2.0,,13.6,84,13.3,0.0,0.0,990.4,3.7,256,0,35.0
2025-11-19T06:00,164.8,166.2,1667.0,67.8,39.1,6.0,211,110,2.0,,13.3,83,12.8,0.0,0.0,991.1,4.0,262,0,40.0
2025-11-19T07:00,182.5,183.9,2230.0,70.7,41.9,2.0,210,117,1.0,,13.8,79,13.2,0.0,0.0,992.3,4.2,263,0,40.0
2025-11-19T08:00,186.7,187.7,2498.0,69.1,46.0,17.0,210,119,1.0,,15.7,71,15.5,0.0,0.0,993.3,2.2,279,0,60.0
2025-11-19T09:00,149.0,149.5,2175.0,59.0,52.6,68.0,211,104,1.0,,18.7,59,18.8,0.0,0.0,994.2,0.4,297,0,130.0
2025-11-19T10:00,116.4,117.3,1558.0,44.5,60.6,138.0,211,91,2.0,,21.7,50,21.8,0.0,0.0,994.6,1.1,108,0,240.0
2025-11-19T11:00,93.4,94.5,1058.0,33.1,66.7,192.0,210,112,2.0,,24.0,46,23.7,0.0,0.0,994.1,5.3,100,0,815.0
2025-11-19T12:00,73.1,74.3,825.0,24.9,69.1,218.0,210,138,2.0,,25.3,40,25.0,0.0,0.0,993.4,5.9,102,1,985.0
2025-11-19T13:00,68.5,69.4,709.0,19.9,69.6,228.0,210,148,2.0,,25.9,38,25.4,0.0,0.0,992.7,5.4,110,0,1090.0
2025-11-19T14:00,65.9,66.8,680.0,25.3,70.2,222.0,209,142,2.0,,26.0,37,25.4,0.0,0.0,991.6,4.8,119,0,1160.0
2025-11-19T15:00,65.2,66.1,754.0,49.7,71.5,193.0,209,113,2.0,,25.8,37,25.2,0.0,0.0,991.1,4.4,125,0,1155.0
2025-11-19T16:00,73.1,73.8,914.0,84.6,73.0,147.0,209,74,1.0,,25.1,40,24.5,0.0,0.0,991.2,4.8,132,0,1085.0
2025-11-19T17:00,116.4,117.6,1078.0,105.9,60.6,102.0,209,91,2.0,,23.4,48,23.3,0.0,0.0,991.0,4.4,150,0,235.0
2025-11-19T18:00,145.3,146.7,1207.0,111.9,64.7,82.0,209,102,2.0,,22.5,56,22.9,0.0,0.0,991.3,3.5,159,0,155.0
2025-11-19T19:00,162.5,163.4,1341.0,119.9,70.3,54.0,210,109,2.0,,21.8,59,22.8,0.0,0.0,991.8,0.9,180,0,20.0
2025-11-19T20:00,172.8,173.7,1511.0,124.3,74.6,33.0,211,113,2.0,,21.1,63,22.3,0.0,0.0,992.1,0.4,153,0,15.0
2025-11-19T21:00,181.1,182.1,1761.0,121.8,76.7,25.0,212,116,2.0,,20.4,64,21.4,0.0,0.0,992.1,0.6,146,0,35.0
2025-11-19T22:00,188.6,190.0,2049.0,115.6,77.5,22.0,212,119,2.0,,20.0,65,20.9,0.0,0.0,992.1,0.7,166,0,35.0
2025-11-19T23:00,192.8,194.2,2277.0,109.9,77.2,21.0,213,121,2.0,,18.8,71,19.7,0.0,0.0,991.9,1.2,207,0,20.0
2025-11-20T00:00,193.7,195.1,2409.0,106.2,75.6,19.0,213,121,2.0,,18.1,73,18.9,0.0,0.0,991.6,1.3,236,0,20.0
2025-11-20T01:00,193.7,194.6,2482.0,103.1,73.0,17.0,214,121,2.0,,17.4,76,18.0,0.0,0.0,991.3,2.5,262,0,35.0
2025-11-20T02:00,191.4,192.8,2510.0,100.0,70.1,15.0,216,121,2.0,,16.4,80,16.6,0.0,0.0,991.1,4.2,265,0,50.0
2025-11-20T03:00,189.1,190.5,2454.0,96.3,66.3,12.0,217,120,2.0,,16.0,79,16.1,0.0,0.0,991.1,4.2,260,0,50.0
2025-11-20T04:00,187.2,188.6,2353.0,92.7,62.3,8.0,219,119,2.0,,15.3,81,15.2,0.0,0.0,990.9,4.6,257,0,50.0
2025-11-20T05:00,204.0,205.4,2341.0,123.3,79.6,1.0,221,126,2.0,,14.4,85,14.4,0.0,0.0,991.2,4.4,251,0,45.0
2025-11-20T06:00,207.2,208.6,2581.0,123.6,79.4,0.0,223,127,2.0,,14.1,85,14.0,0.0,0.0,992.0,4.2,265,0,50.0
2025-11-20T07:00,220.3,221.2,2910.0,123.1,79.3,0.0,224,132,1.0,,14.4,84,14.2,0.0,0.0,992.8,4.5,263,0,55.0
2025-11-20T08:00,209.1,209.5,2974.0,115.8,80.4,20.0,226,128,1.0,,16.2,76,16.3,0.0,0.0,993.7,3.4,264,0,70.0
2025-11-20T09:00,181.6,182.5,2512.0,95.9,83.9,79.0,227,117,1.0,,19.2,65,19.8,0.0,0.0,994.5,1.5,249,0,100.0
2025-11-20T10:00,155.5,156.5,1784.0,69.2,88.5,157.0,228,106,2.0,,22.2,54,22.8,0.0,0.0,994.7,1.1,252,0,270.0
2025-11-20T11:00,128.1,129.0,1218.0,47.2,91.6,221.0,230,141,2.0,,24.4,46,24.3,0.0,0.0,994.2,4.7,180,0,965.0
2025-11-20T12:00,109.4,110.8,986.0,30.8,91.6,259.0,231,179,2.0,,25.6,42,25.6,0.0,0.0,993.5,5.3,172,0,1135.0
2025-11-20T13:00,106.2,107.6,916.0,19.1,90.1,282.0,233,202,2.0,,26.0,41,25.9,0.0,0.0,992.7,4.9,176,0,1250.0
2025-11-20T14:00,104.8,106.2,922.0,20.8,89.2,284.0,235,204,2.0,,26.1,40,25.9,0.0,0.0,992.1,4.5,180,0,1305.0
2025-11-20T15:00,105.5,106.9,953.0,44.8,88.8,253.0,236,173,2.0,,25.7,41,25.4,0.0,0.0,991.6,4.9,180,0,1250.0
2025-11-20T16:00,119.7,121.1,1060.0,82.3,88.9,201.0,238,121,2.0,,25.0,43,24.6,0.0,0.0,991.4,5.6,186,0,1080.0
2025-11-20T17:00,156.9,158.8,1306.0,98.8,78.4,140.0,240,107,3.0,,23.4,50,23.4,0.0,0.0,991.3,4.9,180,0,195.0
2025-11-20T18:00,186.7,189.1,1827.0,109.1,80.3,109.0,241,119,3.0,,22.0,57,22.4,0.0,0.0,992.1,4.1,203,0,85.0
2025-11-20T19:00,207.2,209.5,2486.0,123.3,82.8,67.0,243,127,4.0,,21.0,62,21.4,0.0,0.0,992.3,4.1,225,0,50.0
2025-11-20T20:00,218.4,220.3,2938.0,133.5,83.5,33.0,245,131,4.0,,20.6,63,21.3,0.0,0.0,992.7,2.0,225,0,30.0
2025-11-20T21:00,221.7,224.0,2977.0,136.0,80.8,17.0,247,133,4.0,,20.1,66,21.1,0.0,0.0,992.9,0.5,180,0,10.0
2025-11-20T22:00,221.2,223.5,2809.0,134.5,76.4,10.0,249,132,4.0,,19.2,68,20.1,0.0,0.0,992.9,0.7,104,0,20.0
2025-11-20T23:00,219.3,221.7,2702.0,131.9,72.0,6.0,250,132,4.0,,18.3,72,19.1,0.0,0.0,992.6,0.7,166,0,15.0
2025-11-21T00:00,217.0,219.8,2790.0,128.9,68.0,2.0,251,131,4.0,,17.5,73,18.2,0.0,0.0,992.6,0.6,236,0,10.0
2025-11-21T01:00,217.0,219.3,2940.0,124.9,64.2,1.0,252,131,5.0,,16.8,75,17.3,0.0,0.0,992.3,1.5,234,0,15.0
2025-11-21T02:00,217.5,220.3,3019.0,121.2,61.8,0.0,253,131,5.0,,16.4,75,16.8,0.0,0.0,992.4,1.4,230,0,15.0
2025-11-21T03:00,217.9,221.2,2961.0,118.2,61.5,0.0,254,131,5.0,,16.2,74,16.5,0.0,0.0,992.2,0.9,217,0,10.0
2025-11-21T04:00,219.8,222.6,2833.0,115.5,62.6,0.0,255,132,5.0,,15.9,75,16.2,0.0,0.0,992.3,0.9,217,0,10.0
2025-11-21T05:00,215.6,218.4,2705.0,105.3,57.2,1.0,257,130,5.0,,15.1,78,15.2,0.0,0.0,992.8,2.3,209,0,15.0
2025-11-21T06:00,213.3,216.5,2650.0,103.4,57.1,2.0,257,129,4.0,,14.5,81,14.3,0.0,0.0,993.6,4.1,209,0,25.0
2025-11-21T07:00,212.3,215.1,2596.0,100.1,56.8,6.0,257,129,3.0,,15.0,79,14.8,0.0,0.0,994.2,4.6,201,0,30.0
2025-11-21T08:00,193.2,195.1,2393.0,92.1,55.8,24.0,257,121,3.0,,17.7,69,17.5,0.0,0.0,995.3,5.3,190,0,70.0
2025-11-21T09:00,171.8,173.7,1884.0,75.7,52.8,70.0,256,113,4.0,,20.5,62,20.9,0.0,0.0,995.9,3.2,180,0,175.0
2025-11-21T10:00,146.7,149.5,1228.0,54.6,49.0,131.0,256,103,5.0,,22.8,55,23.2,0.0,0.0,996.2,4.7,180,0,585.0
2025-11-21T11:00,118.3,122.0,748.0,37.3,47.3,179.0,256,99,6.0,,24.5,46,24.2,0.0,0.0,995.7,6.1,180,0,1165.0
2025-11-21T12:00,96.2,99.4,596.0,23.3,49.3,208.0,255,128,6.0,,25.6,40,25.5,0.0,0.0,994.9,4.7,184,0,1295.0
2025-11-21T13:00,90.8,93.4,621.0,13.1,53.5,224.0,255,144,5.0,,26.1,38,25.9,0.0,0.0,994.0,3.5,195,0,1410.0
2025-11-21T14:00,89.2,91.7,696.0,16.1,57.9,224.0,254,144,4.0,,26.2,38,25.9,0.0,0.0,993.2,3.1,216,0,1560.0
2025-11-21T15:00,89.9,92.2,796.0,43.1,62.1,198.0,253,118,4.0,,26.0,38,25.6,0.0,0.0,992.8,3.4,223,0,1575.0
2025-11-21T16:00,102.0,104.1,946.0,83.2,66.6,154.0,253,85,4.0,,25.4,39,24.9,0.0,0.0,992.7,4.6,234,0,1465.0
2025-11-21T17:00,156.0,158.3,1092.0,115.7,64.1,98.0,252,106,5.0,,23.5,50,23.8,0.0,0.0,992.5,3.2,214,0,180.0
2025-11-21T18:00,188.6,191.4,1210.0,120.9,69.9,81.0,252,119,5.0,,22.9,55,23.9,0.0,0.0,992.9,0.7,284,0,20.0
2025-11-21T19:00,210.5,213.7,1325.0,127.7,77.7,57.0,252,128,5.0,,21.6,57,22.1,0.0,0.0,993.1,2.0,5,0,75.0
2025-11-21T20:00,223.5,226.8,1452.0,129.8,81.7,40.0,252,133,5.0,,20.6,61,21.1,0.0,0.0,993.3,2.7,28,0,85.0
2025-11-21T21:00,226.8,230.0,1611.0,123.2,78.5,37.0,252,135,5.0,,20.1,62,20.5,0.0,0.0,993.2,2.8,79,0,80.0
2025-11-21T22:00,223.5,226.8,1783.0,111.9,71.6,41.0,253,133,5.0,,19.3,66,19.8,0.0,0.0,993.0,3.1,90,0,60.0
2025-11-21T23:00,219.3,222.6,1925.0,101.9,65.2,44.0,253,132,5.0,,18.6,72,19.2,0.0,0.0,993.1,2.9,60,0,60.0
2025-11-22T00:00,215.6,218.9,2027.0,94.7,60.2,43.0,253,130,5.0,,18.2,73,19.0,0.0,0.0,992.7,1.3,90,0,35.0
2025-11-22T01:00,215.1,218.4,2099.0,88.9,55.8,42.0,253,130,6.0,,17.8,74,18.7,0.0,0.0,992.5,0.9,143,0,25.0
2025-11-22T02:00,217.5,221.2,2125.0,85.7,53.7,40.0,253,131,6.0,,17.4,76,18.3,0.0,0.0,992.2,0.3,225,0,10.0
2025-11-22T03:00,220.7,224.4,2038.0,86.4,55.0,37.0,253,132,6.0,,16.7,78,17.5,0.0,0.0,991.8,0.9,270,0,25.0
2025-11-22T04:00,223.1,226.3,1905.0,89.7,58.6,33.0,253,133,6.0,,15.9,80,16.3,0.0,0.0,991.4,2.1,255,0,25.0
2025-11-22T05:00,208.6,211.9,1908.0,77.8,51.4,37.0,253,127,5.0,,14.8,84,15.0,0.0,0.0,991.3,3.0,253,0,30.0
2025-11-22T06:00,220.3,223.1,2270.0,86.0,57.9,32.0,253,132,5.0,,14.1,87,14.2,0.0,0.0,991.6,3.5,246,0,25.0
2025-11-22T07:00,237.0,240.3,2768.0,96.3,66.8,27.0,253,139,4.0,,14.4,86,14.3,0.0,0.0,992.0,4.4,251,0,30.0
2025-11-22T08:00,241.2,243.1,2919.0,96.7,73.7,41.0,254,140,4.0,,16.7,76,16.6,0.0,0.0,992.7,5.2,258,0,50.0
2025-11-22T09:00,210.5,212.8,2374.0,77.8,77.6,92.0,256,128,4.0,,20.0,63,20.3,0.0,0.0,993.4,4.0,260,0,105.0
2025-11-22T10:00,168.1,170.9,1483.0,49.0,79.4,161.0,257,111,5.0,,22.9,51,22.9,0.0,0.0,993.6,4.7,254,0,405.0
