time,pm2_5,temperature_2m,relative_humidity_2m,wind_u,wind_v,boundary_layer_height,precipitation,nitrogen_dioxide,hour_sin,hour_cos
2025-12-12T08:00,166.7,12.2,82,5.022519540362261,0.8856057061013446,55.0,0.0,59.5,0.8660254037844387,-0.4999999999999998
2025-12-12T09:00,156.0,15.3,69,3.395340418165551,0.17794225122601065,85.0,0.0,51.6,0.7071067811865476,-0.7071067811865475
2025-12-12T10:00,137.4,18.4,56,2.8929357457534906,-0.20229377385796313,160.0,0.0,37.6,0.49999999999999994,-0.8660254037844387
2025-12-12T11:00,114.3,21.0,47,3.0957515577391788,-0.16224146435312622,405.0,0.0,26.1,0.258819045102521,-0.9659258262890682
2025-12-12T12:00,95.5,22.9,40,2.8833635269318485,-1.8017254983928959,595.0,0.0,17.3,1.2246467991473532e-16,-1.0
2025-12-12T13:00,86.8,23.9,35,2.164994795668674,-2.490541614735147,720.0,0.0,11.0,-0.2588190451025208,-0.9659258262890683
2025-12-12T14:00,82.2,24.4,32,2.166534083347374,-2.875087836170254,795.0,0.0,14.9,-0.4999999999999997,-0.8660254037844388
2025-12-12T15:00,80.6,24.3,31,2.8678964048465345,-2.4930243101639267,790.0,0.0,34.8,-0.7071067811865471,-0.7071067811865479
2025-12-12T16:00,90.8,23.5,34,3.9610722749662814,-0.5566924038402619,610.0,0.0,65.0,-0.8660254037844385,-0.5000000000000004
2025-12-12T17:00,167.2,21.0,48,3.281922254715302,-0.3449439287832548,105.0,0.0,98.6,-0.9659258262890683,-0.25881904510252063
2025-12-12T18:00,212.8,19.9,53,2.8670321550114712,-2.007517527228661,130.0,0.0,122.8,-1.0,-1.8369701987210297e-16
2025-12-12T19:00,256.1,19.1,57,1.472087333989488,-1.6349186160502676,105.0,0.0,155.6,-0.9659258262890684,0.2588190451025203
2025-12-12T20:00,291.5,18.4,61,1.6349186160502682,-1.4720873339894873,80.0,0.0,176.2,-0.8660254037844386,0.5000000000000001
2025-12-12T21:00,312.0,17.9,63,4.898587196589413e-16,-2.0,90.0,0.0,174.2,-0.7071067811865477,0.7071067811865474
2025-12-12T22:00,319.4,17.2,66,-1.4106846055019355,-1.9416407864998737,90.0,0.0,160.0,-0.5000000000000004,0.8660254037844384
2025-12-12T23:00,312.0,16.4,69,-2.3704520174283306,-0.3754427160965542,65.0,0.0,144.3,-0.25881904510252157,0.9659258262890681
2025-12-13T00:00,290.6,15.3,75,-1.7874357113510329,-1.447436899414626,60.0,0.0,129.6,0.0,1.0
2025-12-13T01:00,269.2,14.3,80,-3.456909192082982,-0.5475206276408082,50.0,0.0,113.4,0.25881904510252074,0.9659258262890683
2025-12-13T02:00,250.5,13.9,82,-1.761649323676896,-0.7117525274902327,35.0,0.0,98.8,0.49999999999999994,0.8660254037844387
2025-12-13T03:00,237.0,13.7,82,-1.0606601717798214,-1.0606601717798214,30.0,0.0,86.1,0.7071067811865476,0.7071067811865476
2025-12-13T04:00,228.6,13.4,83,-0.5416335208368435,-0.7187719590425635,20.0,0.0,75.1,0.8660254037844386,0.5000000000000001
2025-12-13T05:00,222.6,13.1,82,0.4,7.347880794884119e-17,20.0,0.0,62.6,0.9659258262890683,0.25881904510252074
2025-12-13T06:00,229.1,12.8,83,0.0,0.0,35.0,0.0,68.8,1.0,6.123233995736766e-17
2025-12-13T07:00,242.1,12.7,84,-2.4492935982947065e-17,0.2,35.0,0.0,76.8,0.9659258262890683,-0.25881904510252063
2025-12-13T08:00,238.4,14.1,79,-2.8940993221413254,1.1109406435904308,45.0,0.0,77.7,0.8660254037844387,-0.4999999999999998
2025-12-13T09:00,211.4,16.5,69,-2.3384881554845647,0.539882530425276,100.0,0.0,65.0,0.7071067811865476,-0.7071067811865475
2025-12-13T10:00,188.6,19.3,58,-2.9108871788279895,0.7257656867990033,225.0,0.0,45.3,0.49999999999999994,-0.8660254037844387
2025-12-13T11:00,162.1,21.4,52,-3.1176914536239795,1.7999999999999992,455.0,0.0,30.1,0.258819045102521,-0.9659258262890682
2025-12-13T12:00,136.0,23.1,44,-2.2936257240091766,1.606014021782929,640.0,0.0,21.3,1.2246467991473532e-16,-1.0
2025-12-13T13:00,122.5,24.0,40,-1.4888192274619831,0.18280401510772104,805.0,0.0,16.8,-0.2588190451025208,-0.9659258262890683
2025-12-13T14:00,113.4,24.5,37,-1.0461621679246689,-0.3399186938124422,890.0,0.0,22.4,-0.4999999999999997,-0.8660254037844388
2025-12-13T15:00,109.7,24.4,37,-1.761649323676896,-0.7117525274902327,905.0,0.0,45.5,-0.7071067811865471,-0.7071067811865479
2025-12-13T16:00,128.5,23.8,39,-3.380740392011739,-0.9058666578588226,905.0,0.0,78.5,-0.8660254037844385,-0.5000000000000004
2025-12-13T17:00,200.7,21.0,52,-4.142271840535981,1.7582900782017323,150.0,0.0,91.6,-0.9659258262890683,-0.25881904510252063
2025-12-13T18:00,231.4,20.2,57,-3.3921923846257043,2.119677056932819,165.0,0.0,101.4,-1.0,-1.8369701987210297e-16
2025-12-13T19:00,257.0,19.2,64,-1.9777952441812454,2.1209257346955943,105.0,0.0,114.5,-0.9659258262890684,0.2588190451025203
2025-12-13T20:00,267.3,18.2,68,-1.9416407864998737,1.4106846055019353,85.0,0.0,121.6,-0.8660254037844386,0.5000000000000001
2025-12-13T21:00,262.6,17.3,72,-2.383958500719103,1.2675732195219056,75.0,0.0,117.8,-0.7071067811865477,0.7071067811865474
2025-12-13T22:00,251.5,16.3,77,-3.5640260967534716,1.815961998958187,60.0,0.0,108.1,-0.5000000000000004,0.8660254037844384
2025-12-13T23:00,244.0,15.4,83,-3.1146784891844415,2.3470785902929885,40.0,0.0,97.8,-0.25881904510252157,0.9659258262890681
2025-12-14T00:00,237.5,14.7,85,-2.737137537862673,1.455361844636262,35.0,0.0,88.1,0.0,1.0
2025-12-14T01:00,232.8,14.1,87,-2.3339510662430043,0.8959198738632507,30.0,0.0,77.9,0.25881904510252074,0.9659258262890683
2025-12-14T02:00,230.5,13.7,89,-1.4375439180851268,1.0832670416736871,20.0,0.0,69.4,0.49999999999999994,0.8660254037844387
2025-12-14T03:00,230.0,13.3,89,-1.0777488443215544,0.7269507745119708,20.0,0.0,62.9,0.7071067811865476,0.7071067811865476
2025-12-14T04:00,230.0,13.0,90,-0.36319239979163753,0.7128052193506943,15.0,0.0,58.2,0.8660254037844386,0.5000000000000001
2025-12-14T05:00,227.2,11.6,93,-1.0418180942629012,3.025659441917814,25.0,0.0,47.5,0.9659258262890683,0.25881904510252074
2025-12-14T06:00,230.0,11.2,94,-1.7489675652259418,3.9282454678631833,30.0,0.0,56.3,1.0,6.123233995736766e-17
2025-12-14T07:00,241.2,11.2,94,-2.1196770569328196,3.392192384625704,30.0,0.0,67.7,0.9659258262890683,-0.25881904510252063
2025-12-14T08:00,252.4,13.5,86,-2.708167604184217,3.5938597952128184,30.0,0.0,72.0,0.8660254037844387,-0.4999999999999998
2025-12-14T09:00,226.8,16.9,71,-0.9211382784680405,1.6617774435648518,85.0,0.0,62.1,0.7071067811865476,-0.7071067811865475
2025-12-14T10:00,206.3,19.8,60,-0.358328562562099,1.2496402047198145,240.0,0.0,45.1,0.49999999999999994,-0.8660254037844387
2025-12-14T11:00,180.7,21.2,54,-1.0624665165944192,1.575171387854579,470.0,0.0,31.6,0.258819045102521,-0.9659258262890682
2025-12-14T12:00,164.4,22.8,48,-0.7128052193506944,0.3631923997916374,635.0,0.0,23.3,1.2246467991473532e-16,-1.0
2025-12-14T13:00,152.3,23.7,43,-0.1815961998958187,-0.3564026096753472,725.0,0.0,18.5,-0.2588190451025208,-0.9659258262890683
2025-12-14T14:00,139.7,24.2,41,1.2246467991473532e-16,-0.5,815.0,0.0,23.4,-0.4999999999999997,-0.8660254037844388
2025-12-14T15:00,133.6,24.2,40,0.9325751537483649,-0.755184469259805,880.0,0.0,44.3,-0.7071067811865471,-0.7071067811865479
2025-12-14T16:00,150.4,23.4,51,0.7071067811865477,-0.7071067811865474,900.0,0.0,74.9,-0.8660254037844385,-0.5000000000000004
2025-12-14T17:00,216.5,21.1,60,2.1916283358018402,0.19174263404484818,140.0,0.0,125.2,-0.9659258262890683,-0.25881904510252063
2025-12-14T18:00,259.8,20.2,60,2.374737773668832,-1.9926415900282717,170.0,0.0,136.0,-1.0,-1.8369701987210297e-16
2025-12-14T19:00,291.5,19.4,62,0.3763024677635523,-3.580278823325784,180.0,0.0,150.5,-0.9659258262890684,0.2588190451025203
2025-12-14T20:00,314.8,18.8,65,-0.6973482684659815,-3.0205472008342293,150.0,0.0,158.4,-0.8660254037844386,0.5000000000000001
2025-12-14T21:00,328.8,18.3,68,-0.9008627491964483,-1.441681763465924,100.0,0.0,154.2,-0.7071067811865477,0.7071067811865474
2025-12-14T22:00,333.4,17.9,69,-0.3355157420824481,-0.497422543533025,75.0,0.0,143.3,-0.5000000000000004,0.8660254037844384
2025-12-14T23:00,329.7,17.4,71,-0.2,-1.2246467991473533e-17,80.0,0.0,132.1,-0.25881904510252157,0.9659258262890681
2025-12-15T00:00,318.5,16.3,75,0.8834644651028976,0.17172809583889015,55.0,0.0,122.2,0.0,1.0
2025-12-15T01:00,304.5,14.8,81,3.020547200834229,0.6973482684659823,35.0,0.0,111.9,0.25881904510252074,0.9659258262890683
2025-12-15T02:00,285.0,13.6,88,5.187333061351086,0.362733663469453,40.0,0.0,102.6,0.49999999999999994,0.8660254037844387
2025-12-15T03:00,258.9,12.6,93,5.8,1.0654427152581972e-15,45.0,0.0,95.0,0.7071067811865476,0.7071067811865476
2025-12-15T04:00,233.3,12.0,95,4.9969541350954785,-0.1744974835125064,50.0,0.0,88.3,0.8660254037844386,0.5000000000000001
2025-12-15T05:00,193.2,11.3,94,5.196832300499298,-0.18147738285300666,60.0,0.0,51.5,0.9659258262890683,0.25881904510252074
2025-12-15T06:00,200.2,10.9,95,5.0,9.184850993605148e-16,50.0,0.0,54.1,1.0,6.123233995736766e-17
2025-12-15T07:00,207.7,10.5,99,5.56932261406233,0.5853593942988587,45.0,0.0,57.2,0.9659258262890683,-0.25881904510252063
2025-12-15T08:00,204.0,11.5,97,6.1385314081469815,1.417191642366351,65.0,0.0,55.9,0.8660254037844387,-0.4999999999999998
2025-12-15T09:00,192.3,13.8,87,5.926130043570826,0.9386067902413862,90.0,0.0,46.1,0.7071067811865476,-0.7071067811865475
2025-12-15T10:00,162.1,16.1,76,4.2973805561821115,0.15006783582075325,130.0,0.0,31.9,0.49999999999999994,-0.8660254037844387
2025-12-15T11:00,119.2,19.4,63,5.3967104659031175,0.18845728219350413,295.0,0.0,20.6,0.258819045102521,-0.9659258262890682
2025-12-15T12:00,97.3,21.7,51,6.076787658359647,-0.531650030760713,470.0,0.0,13.8,1.2246467991473532e-16,-1.0
2025-12-15T13:00,84.1,22.9,44,6.651403684989877,-1.413799497560764,575.0,0.0,9.8,-0.2588190451025208,-0.9659258262890683
2025-12-15T14:00,74.0,23.3,46,7.2103384794107415,-1.6646378021446004,680.0,0.0,11.0,-0.4999999999999997,-0.8660254037844388
2025-12-15T15:00,68.5,23.2,48,7.2103384794107415,-1.6646378021446004,705.0,0.0,20.8,-0.7071067811865471,-0.7071067811865479
2025-12-15T16:00,69.4,22.4,50,6.824958041162063,-1.9570252263006955,665.0,0.0,35.7,-0.8660254037844385,-0.5000000000000004
2025-12-15T17:00,85.7,19.9,57,4.694574752607446,-1.9927287552952946,290.0,0.0,48.8,-0.9659258262890683,-0.25881904510252063
2025-12-15T18:00,92.2,19.1,60,4.676976310969129,-1.0797650608505516,150.0,0.0,47.8,-1.0,-1.8369701987210297e-16
2025-12-15T19:00,91.5,18.2,64,5.050367150582009,-0.7097828148963339,105.0,0.0,46.2,-0.9659258262890684,0.2588190451025203
2025-12-15T20:00,90.6,17.3,68,5.3967104659031175,-0.18845728219350694,90.0,0.0,43.6,-0.8660254037844386,0.5000000000000001
2025-12-15T21:00,92.9,16.6,69,6.296162210220303,-0.21986682922575806,95.0,0.0,39.4,-0.7071067811865477,0.7071067811865474
2025-12-15T22:00,97.1,16.2,68,7.605200222582561,-1.2045453808097761,120.0,0.0,34.1,-0.5000000000000004,0.8660254037844384
2025-12-15T23:00,97.8,15.4,70,7.978472076288047,-2.2877900532810953,145.0,0.0,28.8,-0.25881904510252157,0.9659258262890681
2025-12-16T00:00,95.5,14.4,73,7.423571704208676,-2.701959132272785,135.0,0.0,23.5,0.0,1.0
2025-12-16T01:00,92.9,13.7,76,7.232034065620942,-2.9219314286441134,135.0,0.0,18.3,0.25881904510252074,0.9659258262890683
2025-12-16T02:00,90.6,13.2,79,7.063580742871417,-3.7557725022871233,140.0,0.0,14.3,0.49999999999999994,0.8660254037844387
2025-12-16T03:00,88.0,12.8,82,7.200205325897744,-4.326319829244455,150.0,0.0,11.7,0.7071067811865476,0.7071067811865476
2025-12-16T04:00,85.4,12.5,85,7.8582335764444515,-4.178296908794425,160.0,0.0,10.3,0.8660254037844386,0.5000000000000001
2025-12-16T05:00,90.3,12.0,88,8.428662419440844,-3.930349834188507,170.0,0.0,11.7,0.9659258262890683,0.25881904510252074
2025-12-16T06:00,92.0,11.8,89,8.622809847471125,-3.4838413187679813,165.0,0.0,16.4,1.0,6.123233995736766e-17
2025-12-16T07:00,98.3,11.6,90,9.562665680261778,-2.562308546514951,165.0,0.0,22.7,0.9659258262890683,-0.25881904510252063
2025-12-16T08:00,100.6,13.0,83,10.994224454613835,-2.137060748217305,200.0,0.0,26.0,0.8660254037844387,-0.4999999999999998
2025-12-16T09:00,101.5,15.2,73,8.939733772226365,-2.5634274090980944,275.0,0.0,23.3,0.7071067811865476,-0.7071067811865475
2025-12-16T10:00,92.7,17.8,62,9.481199990560137,-4.024530623439517,390.0,0.0,17.5,0.49999999999999994,-0.8660254037844387
2025-12-16T11:00,81.5,20.0,56,10.125553387976845,-4.298042413382008,505.0,0.0,12.9,0.258819045102521,-0.9659258262890682
2025-12-16T12:00,74.5,21.9,48,10.603801108328803,-4.9446336623661855,580.0,0.0,10.2,1.2246467991473532e-16,-1.0
2025-12-16T13:00,69.8,23.0,45,10.4771775566047,-4.233054505599806,625.0,0.0,8.7,-0.2588190451025208,-0.9659258262890683
2025-12-16T14:00,68.2,23.3,45,10.430588090723582,-3.7964235909149258,665.0,0.0,10.0,-0.4999999999999997,-0.8660254037844388
2025-12-16T15:00,68.9,23.1,48,10.997504693574907,-3.362274604311472,680.0,0.0,16.6,-0.7071067811865471,-0.7071067811865479
2025-12-16T16:00,70.1,22.2,52,10.614982791189693,-3.2453259224223774,670.0,0.0,26.0,-0.8660254037844385,-0.5000000000000004
2025-12-16T17:00,68.7,20.5,60,7.727366045797065,-1.6425023574602995,495.0,0.0,33.5,-0.9659258262890683,-0.25881904510252063
2025-12-16T18:00,73.1,19.6,64,7.703557781990744,-2.5030376544370725,345.0,0.0,32.7,-1.0,-1.8369701987210297e-16
2025-12-16T19:00,76.4,18.8,67,8.266850585069541,-2.3704812600261946,275.0,0.0,31.5,-0.9659258262890684,0.2588190451025203
2025-12-16T20:00,80.1,18.1,69,8.671893576588594,-2.002064383660398,235.0,0.0,30.0,-0.8660254037844386,0.5000000000000001
2025-12-16T21:00,85.9,17.3,71,8.863269777109874,-1.5628335990023698,210.0,0.0,28.1,-0.7071067811865477,0.7071067811865474
2025-12-16T22:00,92.0,16.6,74,8.63563196385637,-2.15310487083704,200.0,0.0,25.9,-0.5000000000000004,0.8660254037844384
2025-12-16T23:00,94.5,15.5,79,7.323135175472683,-2.379430856687094,155.0,0.0,23.3,-0.25881904510252157,0.9659258262890681
2025-12-17T00:00,94.5,14.6,83,7.423571704208676,-2.701959132272785,145.0,0.0,19.8,0.0,1.0
2025-12-17T01:00,94.8,14.1,85,7.228029523843167,-2.3485291572495988,135.0,0.0,16.0,0.25881904510252074,0.9659258262890683
2025-12-17T02:00,95.0,13.5,86,7.608452130361229,-2.472135954999578,140.0,0.0,13.2,0.49999999999999994,0.8660254037844387
2025-12-17T03:00,95.0,13.1,87,8.2821455506745,-1.9120839619228518,150.0,0.0,11.6,0.7071067811865476,0.7071067811865476
2025-12-17T04:00,95.2,12.7,88,8.961750552411093,-1.5801984167690626,155.0,0.0,11.0,0.8660254037844386,0.5000000000000001
2025-12-17T05:00,97.8,11.6,90,9.158712103013537,-1.614928052302449,150.0,0.0,12.3,0.9659258262890683,0.25881904510252074
2025-12-17T06:00,99.9,11.4,90,8.80332840660425,-1.8712052173598348,150.0,0.0,17.4,1.0,6.123233995736766e-17
2025-12-17T07:00,104.8,11.4,90,8.987963899415753,-1.423553631866099,150.0,0.0,24.2,0.9659258262890683,-0.25881904510252063
2025-12-17T08:00,106.9,12.9,82,10.485610114923025,-0.5495275405509115,180.0,0.0,27.8,0.8660254037844387,-0.4999999999999998
2025-12-17T09:00,107.3,15.2,71,8.666893873398186,-0.7582549619046236,245.0,0.0,25.3,0.7071067811865476,-0.7071067811865475
2025-12-17T10:00,103.1,17.8,62,8.813385811799977,-1.2386405985445827,310.0,0.0,19.6,0.49999999999999994,-0.8660254037844387
2025-12-17T11:00,93.6,19.9,57,8.939733772226365,-2.5634274090980944,400.0,0.0,14.8,0.258819045102521,-0.9659258262890682
2025-12-17T12:00,79.6,21.8,51,8.268905225952336,-4.033014550459511,510.0,0.0,11.3,1.2246467991473532e-16,-1.0
2025-12-17T13:00,71.2,23.1,47,7.717237675023477,-4.822265304522162,630.0,0.0,8.8,-0.2588190451025208,-0.9659258262890683
2025-12-17T14:00,65.7,23.8,45,7.3780184365609065,-4.61029759882888,695.0,0.0,10.3,-0.4999999999999997,-0.8660254037844388
2025-12-17T15:00,62.6,23.7,46,7.1718815985430435,-3.9754388860199654,705.0,0.0,19.0,-0.7071067811865471,-0.7071067811865479
2025-12-17T16:00,63.1,22.8,50,7.228029523843167,-2.3485291572495988,655.0,0.0,31.7,-0.8660254037844385,-0.5000000000000004
2025-12-17T17:00,79.4,20.6,60,6.49109197590473,-0.3401837155791356,300.0,0.0,40.7,-0.9659258262890683,-0.25881904510252063
2025-12-17T18:00,79.9,19.6,64,7.012587218225478,-1.1106847017856378,220.0,0.0,40.4,-1.0,-1.8369701987210297e-16
2025-12-17T19:00,80.6,18.9,65,7.344841522145783,-0.9018331411980929,185.0,0.0,39.8,-0.9659258262890684,0.2588190451025203
2025-12-17T20:00,82.7,18.1,66,6.873743416833045,-0.6013746249588394,145.0,0.0,39.1,-0.8660254037844386,0.5000000000000001
2025-12-17T21:00,86.6,17.1,69,6.464392319893777,-0.6794350112397444,125.0,0.0,38.3,-0.7071067811865477,0.7071067811865474
2025-12-17T22:00,91.5,16.1,72,5.553909369275841,-1.2822210097600302,110.0,0.0,37.3,-0.5000000000000004,0.8660254037844384
2025-12-17T23:00,94.1,14.9,78,5.045537776635182,-1.2579938571182707,95.0,0.0,35.6,-0.25881904510252157,0.9659258262890681
2025-12-18T00:00,93.8,14.4,79,4.6796222421523135,-2.488199282765219,100.0,0.0,32.4,0.0,1.0
2025-12-18T01:00,94.8,13.4,85,3.600408882659197,-3.0211017655267347,95.0,0.0,28.5,0.25881904510252074,0.9659258262890683
2025-12-18T02:00,95.5,12.8,87,3.604268994871564,-2.523736319944603,75.0,0.0,25.5,0.49999999999999994,0.8660254037844387
2025-12-18T03:00,96.2,12.5,88,3.9357886821272805,-2.181643291108518,70.0,0.0,23.0,0.7071067811865476,0.7071067811865476
2025-12-18T04:00,97.1,12.0,89,4.469965626587222,-1.452379873562252,65.0,0.0,21.4,0.8660254037844386,0.5000000000000001
2025-12-18T05:00,120.1,11.9,92,6.153786140176196,-0.7555899291119157,75.0,0.0,27.2,0.9659258262890683,0.25881904510252074
2025-12-18T06:00,139.2,11.8,93,5.926130043570827,-0.938606790241384,75.0,0.0,35.2,1.0,6.123233995736766e-17
2025-12-18T07:00,177.0,11.6,94,5.955276909847932,-0.7312160604308862,75.0,0.0,45.8,0.9659258262890683,-0.25881904510252063
2025-12-18T08:00,173.2,12.9,89,6.695918541027941,-0.2338266279067586,90.0,0.0,50.9,0.8660254037844387,-0.4999999999999998
2025-12-18T09:00,177.9,15.3,78,4.45048250192058,-1.7981116483963773,150.0,0.0,45.6,0.7071067811865476,-0.7071067811865475
2025-12-18T10:00,152.7,17.8,68,3.940053768033609,-3.0783073766282927,250.0,0.0,34.9,0.49999999999999994,-0.8660254037844387
2025-12-18T11:00,130.4,19.3,61,3.6083246594477907,-4.150902691225245,390.0,0.0,25.6,0.258819045102521,-0.9659258262890682
2025-12-18T12:00,108.7,21.0,52,3.4303456319666754,-4.55222240726957,500.0,0.0,18.5,1.2246467991473532e-16,-1.0
2025-12-18T13:00,92.2,22.0,48,4.31335136523794,-4.3133513652379385,590.0,0.0,12.9,-0.2588190451025208,-0.9659258262890683
2025-12-18T14:00,82.7,22.5,47,5.035378602370558,-4.862608593212981,675.0,0.0,13.5,-0.4999999999999997,-0.8660254037844388
2025-12-18T15:00,78.5,22.4,49,5.553784032778523,-6.168102051462372,680.0,0.0,24.4,-0.7071067811865471,-0.7071067811865479
2025-12-18T16:00,83.6,21.6,53,5.219218729599093,-5.796529638723675,600.0,0.0,41.6,-0.8660254037844385,-0.5000000000000004
2025-12-18T17:00,123.9,19.3,62,4.125986671312233,-2.9977047866916116,325.0,0.0,60.2,-0.9659258262890683,-0.25881904510252063
2025-12-18T18:00,144.4,18.2,69,3.964183272437243,-2.8801477362331176,250.0,0.0,68.5,-1.0,-1.8369701987210297e-16
2025-12-18T19:00,166.2,17.6,73,3.4373623976101007,-3.2053922922937437,215.0,0.0,79.8,-0.9659258262890684,0.2588190451025203
2025-12-18T20:00,183.5,17.0,76,2.490620541896064,-3.985826051935202,175.0,0.0,86.9,-0.8660254037844386,0.5000000000000001
2025-12-18T21:00,196.0,16.2,81,1.7489675652259407,-3.928245467863184,150.0,0.0,87.2,-0.7071067811865477,0.7071067811865474
2025-12-18T22:00,205.8,15.4,85,2.0000000000000018,-3.4641016151377535,120.0,0.0,83.3,-0.5000000000000004,0.8660254037844384
2025-12-18T23:00,204.4,14.8,88,2.5172815641993513,-3.1085838458278823,100.0,0.0,76.0,-0.25881904510252157,0.9659258262890681
2025-12-19T00:00,190.0,13.9,91,3.5966990016932554,-3.4732918522949863,90.0,0.0,63.2,0.0,1.0
2025-12-19T01:00,171.8,13.3,93,4.326443205008743,-2.3004106576508634,75.0,0.0,47.0,0.25881904510252074,0.9659258262890683
2025-12-19T02:00,159.3,13.0,94,4.821356043747294,-1.9479542857627423,80.0,0.0,34.1,0.49999999999999994,0.8660254037844387
2025-12-19T03:00,151.3,12.9,94,5.988740122992224,-1.604678079635626,85.0,0.0,27.1,0.7071067811865476,0.7071067811865476
2025-12-19T04:00,146.2,12.4,95,6.675064847444114,-1.2975011685605067,80.0,0.0,23.4,0.8660254037844386,0.5000000000000001
2025-12-19T05:00,143.4,11.7,96,7.558529312547012,-1.4692292643993974,85.0,0.0,21.9,0.9659258262890683,0.25881904510252074
2025-12-19T06:00,140.2,11.2,97,5.991656052659468,-1.9468070645621676,85.0,0.0,26.8,1.0,6.123233995736766e-17
2025-12-19T07:00,139.7,11.2,97,5.601482558983211,-2.150207697271802,85.0,0.0,33.4,0.9659258262890683,-0.25881904510252063
2025-12-19T08:00,136.4,12.1,95,6.086761704288984,-1.9777087639996624,90.0,0.0,36.2,0.8660254037844387,-0.4999999999999998
2025-12-19T09:00,134.1,13.6,92,4.366330768241984,-1.0886485301985034,120.0,0.0,31.9,0.7071067811865476,-0.7071067811865475
2025-12-19T10:00,120.1,16.2,78,3.9610722749662814,-0.5566924038402619,190.0,0.0,23.9,0.49999999999999994,-0.8660254037844387
2025-12-19T11:00,101.7,18.0,66,5.3989495089621515,-1.0494494745709981,340.0,0.0,17.4,0.258819045102521,-0.9659258262890682
2025-12-19T12:00,82.7,20.0,55,6.443533974167083,-2.7351178994249143,435.0,0.0,13.0,1.2246467991473532e-16,-1.0
2025-12-19T13:00,74.0,21.3,48,6.798696465013739,-3.6149310334513562,525.0,0.0,10.0,-0.2588190451025208,-0.9659258262890683
2025-12-19T14:00,66.4,21.9,44,6.4455174278701675,-3.427142408337,555.0,0.0,11.5,-0.4999999999999997,-0.8660254037844388
2025-12-19T15:00,61.7,21.9,44,6.628421028130132,-2.5444124417716325,535.0,0.0,20.8,-0.7071067811865471,-0.7071067811865479
2025-12-19T16:00,60.8,21.0,50,6.598502816144945,-2.0173647625868836,500.0,0.0,34.6,-0.8660254037844385,-0.5000000000000004
2025-12-19T17:00,111.8,18.5,65,4.829629131445342,-1.2940952255126015,290.0,0.0,57.7,-0.9659258262890683,-0.25881904510252063
2025-12-19T18:00,114.8,17.6,70,5.050367150582009,-0.7097828148963339,155.0,0.0,58.0,-1.0,-1.8369701987210297e-16
2025-12-19T19:00,117.8,16.7,74,5.219481090964703,-0.9203353416347289,110.0,0.0,58.5,-0.9659258262890684,0.2588190451025203
2025-12-19T20:00,119.7,15.8,78,5.086367523815789,-1.081140792252349,90.0,0.0,58.6,-0.8660254037844386,0.5000000000000001
2025-12-19T21:00,123.4,15.0,80,4.87715425541148,-1.4910956940859572,80.0,0.0,58.8,-0.7071067811865477,0.7071067811865474
2025-12-19T22:00,129.0,14.2,83,4.711810480548786,-0.9158831778074165,65.0,0.0,58.8,-0.5000000000000004,0.8660254037844384
2025-12-19T23:00,130.4,13.5,85,5.086367523815789,-1.081140792252349,70.0,0.0,56.8,-0.25881904510252157,0.9659258262890681
2025-12-20T00:00,126.2,12.7,86,5.022519540362262,-0.8856057061013428,60.0,0.0,50.9,0.0,1.0
2025-12-20T01:00,122.0,12.2,88,5.18418228388917,-1.101931961334125,65.0,0.0,43.2,0.25881904510252074,0.9659258262890683
2025-12-20T02:00,121.1,11.6,89,5.087576656325104,-0.3557580160950386,55.0,0.0,37.7,0.49999999999999994,0.8660254037844387
2025-12-20T03:00,123.4,11.1,90,5.072061666378194,0.5330951626650321,55.0,0.0,36.0,0.7071067811865476,0.7071067811865476
2025-12-20T04:00,125.7,10.7,92,5.196832300499298,0.18147738285300397,55.0,0.0,36.6,0.8660254037844386,0.5000000000000001
2025-12-20T05:00,139.2,9.7,97,4.2973805561821115,0.15006783582075325,35.0,0.0,42.1,0.9659258262890683,0.25881904510252074
2025-12-20T06:00,154.6,9.6,98,3.395340418165551,-0.1779422512260094,35.0,0.0,52.3,1.0,6.123233995736766e-17
2025-12-20T07:00,183.9,9.5,99,2.9108871788279895,0.7257656867990033,35.0,0.0,65.8,0.9659258262890683,-0.25881904510252063
2025-12-20T08:00,213.7,10.7,95,1.8000513314744355,1.0815799573111142,40.0,0.0,71.5,0.8660254037844387,-0.4999999999999998
2025-12-20T09:00,170.4,13.7,83,-0.570633909777092,-0.18541019662496847,70.0,0.0,62.1,0.7071067811865476,-0.7071067811865475
2025-12-20T10:00,137.4,17.0,68,-1.2496402047198145,-0.35832856256209894,140.0,0.0,44.8,0.49999999999999994,-0.8660254037844387
2025-12-20T11:00,113.9,18.7,60,-3.08144647592461,1.4369020899183778,405.0,0.0,31.0,0.258819045102521,-0.9659258262890682
2025-12-20T12:00,97.1,20.3,54,-2.71892336110995,1.267854785222098,600.0,0.0,22.0,1.2246467991473532e-16,-1.0
2025-12-20T13:00,85.7,21.2,50,-2.1346505978071924,0.5322281703192692,740.0,0.0,16.4,-0.2588190451025208,-0.9659258262890683
2025-12-20T14:00,78.5,21.8,48,-1.1,-6.735557395310444e-17,810.0,0.0,20.9,-0.4999999999999997,-0.8660254037844388
2025-12-20T15:00,76.4,21.8,48,-1.3,-7.960204194457797e-17,810.0,0.0,43.2,-0.7071067811865471,-0.7071067811865479
2025-12-20T16:00,88.0,21.2,51,-2.4939101256495606,0.1743911843603133,415.0,0.0,75.7,-0.8660254037844385,-0.5000000000000004
